"File","Latitude","Longitude","Label","Weight","Cluster","RiskScore"
"2022-Etc-Metal-13752.json",35.07005,129.084183333333,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-14035.json",34.8887,128.4725,"Metal",4,10,3.72258953168044
"2022-Etc-Metal-14583.json",35.0701333333333,129.083933333333,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-14743.json",35.0700666666667,129.0836,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-14986.json",35.0699666666667,129.08375,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-15134.json",35.07005,129.0835,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-16339.json",34.84115,128.435366666667,"Metal",4,2,3.27389162561576
"2022-Etc-Metal-16455.json",35.0872333333333,129.07775,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-16913.json",34.93,128.06,"Metal",4,7,3.63115942028986
"2022-Etc-Metal-17209.json",35.0875166666667,129.0776,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-17372.json",35.0871166666667,129.077533333333,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-17602.json",34.7553166666667,128.054866666667,"Metal",4,7,3.63115942028986
"2022-Etc-Metal-17662.json",35.32615,129.284666666667,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-17691.json",35.3255333333333,129.284933333333,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-19312.json",35.1315,129.119083333333,"Metal",4,1,3.56219512195122
"2022-Etc-Metal-19627.json",34.84835,128.719633333333,"Metal",4,8,3.27245762711864
"2022-Etc-Metal-20113.json",34.8912333333333,128.696583333333,"Metal",4,8,3.27245762711864
"2022-Etc-Metal-20817.json",35.0702333333333,129.083133333333,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-20994.json",35.0701166666667,129.082666666667,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-21115.json",37.0578,129.422433333333,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-21301.json",37.0578,129.422783333333,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-21590.json",37.0578833333333,129.422016666667,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-21782.json",37.0577833333333,129.422466666667,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-24551.json",37.0578,129.4222,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-24935.json",37.05785,129.422316666667,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-25237.json",37.0578,129.4228,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-25462.json",37.0576833333333,129.423083333333,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-32614.json",34.93,128.43,"Metal",4,10,3.72258953168044
"2022-Etc-Metal-39641.json",35.087833,129.076467,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-39841.json",35.088167,129.07645,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-40371.json",37.057517,129.421117,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-40757.json",37.057567,129.42075,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-40931.json",37.057667,129.4215,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-41206.json",37.057733,129.421783,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-41362.json",37.057667,129.4221,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-44760.json",35.087267,129.077667,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-44961.json",35.0701,129.08365,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-45814.json",34.922283,129.424217,"Metal",4,1,3.56219512195122
"2022-Etc-Metal-46408.json",34.918133,128.424817,"Metal",4,10,3.72258953168044
"2022-Etc-Metal-49012.json",35.070433,129.08315,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-49558.json",35.070433,129.08325,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-49928.json",34.92455,128.038,"Metal",4,7,3.63115942028986
"2022-Etc-Metal-50558.json",37.327133,129.26925,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-50869.json",37.327217,129.2693,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-52208.json",35.087017,129.077733,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-52442.json",35.087017,129.077333,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-52949.json",35.087133,129.07785,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-53209.json",35.087017,129.077583,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-53538.json",35.087233,129.07805,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-53550.json",35.0871,129.0778,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-54331.json",35.087217,129.0773,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-54693.json",35.0872,129.077283,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-54911.json",35.08705,129.077567,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-54959.json",35.088517,129.0775,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-55356.json",34.92185,128.424333,"Metal",4,10,3.72258953168044
"2022-Etc-Metal-55747.json",34.921867,128.4243,"Metal",4,10,3.72258953168044
"2022-Etc-Metal-56046.json",35.087067,129.077767,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-57882.json",34.832667,128.715267,"Metal",4,8,3.27245762711864
"2022-Etc-Metal-58175.json",34.832733,128.7154,"Metal",4,8,3.27245762711864
"2022-Etc-Metal-58289.json",34.832683,128.7156,"Metal",4,8,3.27245762711864
"2022-Etc-Metal-58819.json",36.7794,126.129567,"Metal",4,12,3.59550561797753
"2022-Etc-Metal-59101.json",36.7793,126.129583,"Metal",4,12,3.59550561797753
"2022-Etc-Metal-59317.json",36.77915,126.1295,"Metal",4,12,3.59550561797753
"2022-Etc-Metal-59708.json",36.779233,126.1295,"Metal",4,12,3.59550561797753
"2022-Etc-Metal-60546.json",34.75545,128.055,"Metal",4,7,3.63115942028986
"2022-Etc-Metal-60730.json",34.75535,128.05495,"Metal",4,7,3.63115942028986
"2022-Etc-Metal-60894.json",34.755317,128.054917,"Metal",4,7,3.63115942028986
"2022-Etc-Metal-61022.json",34.92525,128.037983,"Metal",4,7,3.63115942028986
"2022-Etc-Metal-61798.json",34.755417,128.054983,"Metal",4,7,3.63115942028986
"2022-Etc-Metal-62100.json",34.991217,128.459033,"Metal",4,10,3.72258953168044
"2022-Etc-Metal-62495.json",34.909383,128.42275,"Metal",4,10,3.72258953168044
"2022-Etc-Metal-67003.json",34.786767,126.392567,"Metal",4,4,3.875
"2022-Etc-Metal-67064.json",35.32555,129.28465,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-67268.json",35.325517,129.283,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-67307.json",35.325567,129.28465,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-67438.json",35.325533,129.2847,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-67607.json",35.325567,129.284733,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-67803.json",35.325633,129.284717,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-67921.json",35.3256,129.28475,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-68317.json",35.3245,129.284617,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-68331.json",35.3257,129.284817,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-68422.json",35.323483,129.282783,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-68740.json",35.325783,129.2849,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-68818.json",33.269796,126.663884,"Metal",4,6,3.33636363636364
"2022-Etc-Metal-69229.json",35.084533,129.07915,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-69659.json",35.083983,129.078317,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-76533.json",37.057817,129.423617,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-76879.json",37.05785,129.4231,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-77260.json",37.057867,129.423,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-77616.json",34.909317,128.42265,"Metal",4,10,3.72258953168044
"2022-Etc-Metal-77911.json",37.057833,129.42335,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-78050.json",37.0578,129.423683,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-79280.json",36.511183,129.449117,"Metal",4,11,3.29464285714286
"2022-Etc-Metal-79309.json",36.511117,129.449317,"Metal",4,11,3.29464285714286
"2022-Etc-Metal-79565.json",36.51105,129.449567,"Metal",4,11,3.29464285714286
"2022-Etc-Metal-80776.json",34.8324,128.71515,"Metal",4,8,3.27245762711864
"2022-Etc-Metal-81202.json",34.8327,128.7153,"Metal",4,8,3.27245762711864
"2022-Etc-Metal-81308.json",34.8328,128.715567,"Metal",4,8,3.27245762711864
"2022-Etc-Metal-82044.json",35.329683,128.706367,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-82617.json",34.829867,128.706033,"Metal",4,8,3.27245762711864
"2022-Etc-Metal-82663.json",34.829783,128.706167,"Metal",4,8,3.27245762711864
"2022-Etc-Metal-82960.json",34.829967,128.706033,"Metal",4,8,3.27245762711864
"2022-Etc-Metal-83383.json",33.226837,126.476083,"Metal",4,6,3.33636363636364
"2022-Etc-Metal-83460.json",33.239437,126.334348,"Metal",4,6,3.33636363636364
"2022-Etc-Metal-84214.json",35.0861,129.027317,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-84490.json",35.085967,129.027717,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-84568.json",35.086067,129.027817,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-84657.json",35.086183,129.027867,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-85124.json",35.086183,129.02915,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-85495.json",35.086333,129.02915,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-85544.json",35.08625,129.029667,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-85679.json",35.086433,129.0296,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-87892.json",35.064633,129.020733,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-87945.json",35.0682,129.064933,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-91067.json",35.07982,129.041628,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-94055.json",34.8009,128.377883,"Metal",4,2,3.27389162561576
"2022-Etc-Metal-94872.json",34.80085,128.37795,"Metal",4,2,3.27389162561576
"2022-Etc-Metal-96518.json",34.800533,128.37795,"Metal",4,2,3.27389162561576
"2022-Etc-Metal-96845.json",34.800883,128.3778,"Metal",4,2,3.27389162561576
"2022-Etc-Metal-98591.json",34.80075,128.377767,"Metal",4,2,3.27389162561576
"2022-Etc-Metal-Glass-20029.json",34.8909333333333,128.69655,"Metal",4,8,3.27245762711864
"2022-Etc-Metal-Glass-40713.json",37.0576,129.421467,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-Glass-90563.json",34.923,128.424833,"Metal",4,10,3.72258953168044
"2022-Etc-Metal-Plastic-02010.json",35.0871833333333,129.077716666667,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-Plastic-17903.json",35.3200166666667,129.2669,"Metal",4,9,3.47048611111111
"2022-Etc-Metal-Plastic-52778.json",35.0871,129.0776,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-Plastic-83518.json",35.083683,129.0791,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-Plastic-83948.json",35.08415,129.079467,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-Plastic-87986.json",35.0683,129.064667,"Metal",4,3,3.58397328881469
"2022-Etc-Metal-Wood-44056.json",37.057617,129.422467,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-Wood-44143.json",37.057683,129.422067,"Metal",4,5,3.4243842364532
"2022-Etc-Metal-Wood-60589.json",34.755433,128.055033,"Metal",4,7,3.63115942028986
"2022-Etc-Plastic-Metal-13899.json",35.0698666666667,129.084066666667,"Metal",4,3,3.58397328881469
"2022-Etc-Plastic-Metal-24321.json",37.0578833333333,129.421733333333,"Metal",4,5,3.4243842364532
"2022-Etc-Plastic-Metal-Glass-70446.json",35.083817,129.079,"Metal",4,3,3.58397328881469
"2022-Fish_trap-Etc-Rubber_etc-Rubber_tire-Metal-Plastic-89870.json",37.03324,129.415432,"Metal",4,5,3.4243842364532
"2022-Fish_trap-Metal-20704.json",35.0701333333333,129.083433333333,"Metal",4,3,3.58397328881469
"2022-Fish_trap-Metal-81697.json",34.832883,128.715683,"Metal",4,8,3.27245762711864
"2022-Fish_trap-Metal-82401.json",34.829617,128.7065,"Metal",4,8,3.27245762711864
"2022-Fish_trap-Metal-84271.json",35.08625,129.026967,"Metal",4,3,3.58397328881469
"2022-Fish_trap-Metal-Etc-90958.json",36.008066,129.57789,"Metal",4,11,3.29464285714286
"2022-Fish_trap-Plastic-Metal-81959.json",34.833067,128.715733,"Metal",4,8,3.27245762711864
"2022-Glass-Metal-09088.json",37.5461,129.1171,"Metal",4,5,3.4243842364532
"2022-Glass-Metal-104843.json",34.925867,128.429667,"Metal",4,10,3.72258953168044
"2022-Glass-Metal-11137.json",35.09869,128.47517,"Metal",4,10,3.72258953168044
"2022-Glass-Metal-38873.json",34.779,128.388433,"Metal",4,2,3.27389162561576
"2022-Glass-Metal-44254.json",37.057783,129.421833,"Metal",4,5,3.4243842364532
"2022-Glass-Metal-45334.json",35.087133,129.077967,"Metal",4,3,3.58397328881469
"2022-Glass-Metal-45928.json",34.7643,128.40445,"Metal",4,2,3.27389162561576
"2022-Glass-Metal-51452.json",37.327733,129.26985,"Metal",4,5,3.4243842364532
"2022-Glass-Metal-80609.json",36.0578,129.423683,"Metal",4,11,3.29464285714286
"2022-Glass-Metal-82039.json",34.833117,128.71575,"Metal",4,8,3.27245762711864
"2022-Glass-Metal-Plastic-24763.json",37.0578,129.422666666667,"Metal",4,5,3.4243842364532
"2022-Glass-Plastic-Metal-38520.json",34.893917,128.4191,"Metal",4,10,3.72258953168044
"2022-Glass-Plastic-Metal-Wood-80080.json",36.510833,129.449817,"Metal",4,11,3.29464285714286
"2022-Metal-00287.json",35.1384666666667,129.114583333333,"Metal",4,1,3.56219512195122
"2022-Metal-00308.json",35.1383,129.114583333333,"Metal",4,1,3.56219512195122
"2022-Metal-00344.json",35.13825,129.114566666667,"Metal",4,1,3.56219512195122
"2022-Metal-00443.json",35.0871666666667,129.077483333333,"Metal",4,3,3.58397328881469
"2022-Metal-00628.json",35.1385166666667,129.114233333333,"Metal",4,1,3.56219512195122
"2022-Metal-00702.json",35.1384666666667,129.1143,"Metal",4,1,3.56219512195122
"2022-Metal-00924.json",35.1382,129.114516666667,"Metal",4,1,3.56219512195122
"2022-Metal-00956.json",35.1384166666667,129.114233333333,"Metal",4,1,3.56219512195122
"2022-Metal-00977.json",35.1383333333333,129.114,"Metal",4,1,3.56219512195122
"2022-Metal-01746.json",35.1385,129.1143,"Metal",4,1,3.56219512195122
"2022-Metal-05775.json",35.13815,129.11375,"Metal",4,1,3.56219512195122
"2022-Metal-05854.json",35.1383666666667,129.113933333333,"Metal",4,1,3.56219512195122
"2022-Metal-06267.json",35.1377,129.11425,"Metal",4,1,3.56219512195122
"2022-Metal-06324.json",35.1378166666667,129.114266666667,"Metal",4,1,3.56219512195122
"2022-Metal-06361.json",35.1378833333333,129.114333333333,"Metal",4,1,3.56219512195122
"2022-Metal-06400.json",35.1380333333333,129.114433333333,"Metal",4,1,3.56219512195122
"2022-Metal-06481.json",35.3248333333333,129.2771,"Metal",4,9,3.47048611111111
"2022-Metal-06548.json",35.1381,129.113666666667,"Metal",4,1,3.56219512195122
"2022-Metal-06616.json",35.3256166666667,129.277066666667,"Metal",4,9,3.47048611111111
"2022-Metal-06630.json",35.138,129.114416666667,"Metal",4,1,3.56219512195122
"2022-Metal-06811.json",35.13825,129.113816666667,"Metal",4,1,3.56219512195122
"2022-Metal-06838.json",35.32555,129.276916666667,"Metal",4,9,3.47048611111111
"2022-Metal-07261.json",35.1380666666667,129.114466666667,"Metal",4,1,3.56219512195122
"2022-Metal-07418.json",35.3251666666667,129.276916666667,"Metal",4,9,3.47048611111111
"2022-Metal-07428.json",35.3246666666667,129.277266666667,"Metal",4,9,3.47048611111111
"2022-Metal-07442.json",35.13805,129.113583333333,"Metal",4,1,3.56219512195122
"2022-Metal-07465.json",35.13805,129.113616666667,"Metal",4,1,3.56219512195122
"2022-Metal-09227.json",37.54635,129.117016666667,"Metal",4,5,3.4243842364532
"2022-Metal-09825.json",35.1314333333333,129.118816666667,"Metal",4,1,3.56219512195122
"2022-Metal-09990.json",35.1315,129.119166666667,"Metal",4,1,3.56219512195122
"2022-Metal-10027.json",35.1315333333333,129.11925,"Metal",4,1,3.56219512195122
"2022-Metal-10177.json",34.8181333333333,128.371733333333,"Metal",4,2,3.27389162561576
"2022-Metal-102037.json",34.722617,127.691967,"Metal",4,7,3.63115942028986
"2022-Metal-10215.json",35.0870333333333,129.07765,"Metal",4,3,3.58397328881469
"2022-Metal-102461.json",34.722383,127.6931,"Metal",4,7,3.63115942028986
"2022-Metal-102553.json",34.72235,127.69365,"Metal",4,7,3.63115942028986
"2022-Metal-102570.json",34.722233,127.694267,"Metal",4,7,3.63115942028986
"2022-Metal-102772.json",34.7228,127.69445,"Metal",4,7,3.63115942028986
"2022-Metal-102876.json",34.72285,127.695033,"Metal",4,7,3.63115942028986
"2022-Metal-103184.json",34.723017,127.695367,"Metal",4,7,3.63115942028986
"2022-Metal-103283.json",34.925933,128.429467,"Metal",4,10,3.72258953168044
"2022-Metal-103551.json",34.925867,128.4295,"Metal",4,10,3.72258953168044
"2022-Metal-103738.json",34.925867,128.429533,"Metal",4,10,3.72258953168044
"2022-Metal-104215.json",34.925867,128.429583,"Metal",4,10,3.72258953168044
"2022-Metal-104887.json",34.925883,128.429633,"Metal",4,10,3.72258953168044
"2022-Metal-105028.json",34.800847,128.377904,"Metal",4,2,3.27389162561576
"2022-Metal-105072.json",34.800706,128.377822,"Metal",4,2,3.27389162561576
"2022-Metal-105075.json",34.800548,128.377799,"Metal",4,2,3.27389162561576
"2022-Metal-11012.json",34.99389,128.47651,"Metal",4,10,3.72258953168044
"2022-Metal-11050.json",34.99417,128.47651,"Metal",4,10,3.72258953168044
"2022-Metal-11095.json",34.99463,128.43792,"Metal",4,10,3.72258953168044
"2022-Metal-11110.json",34.99433,128.43792,"Metal",4,10,3.72258953168044
"2022-Metal-11237.json",35.09883,128.47323,"Metal",4,10,3.72258953168044
"2022-Metal-11311.json",35.09892,128.47333,"Metal",4,10,3.72258953168044
"2022-Metal-13590.json",34.7794166666667,128.387866666667,"Metal",4,2,3.27389162561576
"2022-Metal-13818.json",35.0698,129.084083333333,"Metal",4,3,3.58397328881469
"2022-Metal-13944.json",35.0699166666667,129.08385,"Metal",4,3,3.58397328881469
"2022-Metal-14252.json",37.057631,129.426077,"Metal",4,5,3.4243842364532
"2022-Metal-14451.json",37.055586,129.423091,"Metal",4,5,3.4243842364532
"2022-Metal-14606.json",35.0699833333333,129.083983333333,"Metal",4,3,3.58397328881469
"2022-Metal-16891.json",35.32625,129.284966666667,"Metal",4,9,3.47048611111111
"2022-Metal-17039.json",35.32,129.27,"Metal",4,9,3.47048611111111
"2022-Metal-17055.json",35.3200166666667,129.266983333333,"Metal",4,9,3.47048611111111
"2022-Metal-17138.json",35.3262333333333,129.284833333333,"Metal",4,9,3.47048611111111
"2022-Metal-17149.json",35.3262666666667,129.2847,"Metal",4,9,3.47048611111111
"2022-Metal-17162.json",35.3258666666667,129.284533333333,"Metal",4,9,3.47048611111111
"2022-Metal-17418.json",35.32615,129.285016666667,"Metal",4,9,3.47048611111111
"2022-Metal-17434.json",35.3257833333333,129.284966666667,"Metal",4,9,3.47048611111111
"2022-Metal-17485.json",34.9268166666667,128.070066666667,"Metal",4,7,3.63115942028986
"2022-Metal-17499.json",34.9267833333333,128.070016666667,"Metal",4,7,3.63115942028986
"2022-Metal-17815.json",34.7554166666667,128.055,"Metal",4,7,3.63115942028986
"2022-Metal-17915.json",35.3259666666667,129.2846,"Metal",4,9,3.47048611111111
"2022-Metal-19254.json",35.13145,129.119016666667,"Metal",4,1,3.56219512195122
"2022-Metal-19443.json",34.84855,128.720716666667,"Metal",4,8,3.27245762711864
"2022-Metal-19511.json",34.84855,128.720566666667,"Metal",4,8,3.27245762711864
"2022-Metal-19751.json",34.8483833333333,128.72055,"Metal",4,8,3.27245762711864
"2022-Metal-19812.json",34.8908833333333,128.696633333333,"Metal",4,8,3.27245762711864
"2022-Metal-19831.json",34.8907833333333,128.6968,"Metal",4,8,3.27245762711864
"2022-Metal-20214.json",35.0704833333333,129.08355,"Metal",4,3,3.58397328881469
"2022-Metal-20383.json",35.0707333333333,129.083783333333,"Metal",4,3,3.58397328881469
"2022-Metal-20482.json",35.0706333333333,129.083383333333,"Metal",4,3,3.58397328881469
"2022-Metal-23962.json",37.0579166666667,129.42195,"Metal",4,5,3.4243842364532
"2022-Metal-24878.json",37.0582,129.421816666667,"Metal",4,5,3.4243842364532
"2022-Metal-25768.json",37.0578333333333,129.422666666667,"Metal",4,5,3.4243842364532
"2022-Metal-39120.json",34.779017,128.388417,"Metal",4,2,3.27389162561576
"2022-Metal-39685.json",35.079517,129.081283,"Metal",4,3,3.58397328881469
"2022-Metal-40086.json",35.0788,129.08135,"Metal",4,3,3.58397328881469
"2022-Metal-40209.json",37.057517,129.420733,"Metal",4,5,3.4243842364532
"2022-Metal-40853.json",37.057433,129.421033,"Metal",4,5,3.4243842364532
"2022-Metal-43234.json",35.131333,129.1188,"Metal",4,1,3.56219512195122
"2022-Metal-43324.json",35.131367,129.118767,"Metal",4,1,3.56219512195122
"2022-Metal-43377.json",35.131383,129.118783,"Metal",4,1,3.56219512195122
"2022-Metal-43459.json",35.1376,129.114117,"Metal",4,1,3.56219512195122
"2022-Metal-43635.json",35.13815,129.114067,"Metal",4,1,3.56219512195122
"2022-Metal-43746.json",35.138017,129.114183,"Metal",4,1,3.56219512195122
"2022-Metal-43932.json",37.327383,129.05285,"Metal",4,5,3.4243842364532
"2022-Metal-44646.json",34.755383,128.055067,"Metal",4,7,3.63115942028986
"2022-Metal-45000.json",35.087867,129.076483,"Metal",4,3,3.58397328881469
"2022-Metal-45969.json",34.91815,128.424817,"Metal",4,10,3.72258953168044
"2022-Metal-48111.json",35.928733,128.057133,"Metal",4,10,3.72258953168044
"2022-Metal-48267.json",34.9281,128.056317,"Metal",4,7,3.63115942028986
"2022-Metal-48317.json",34.927867,128.0566,"Metal",4,7,3.63115942028986
"2022-Metal-48445.json",34.928733,128.057133,"Metal",4,7,3.63115942028986
"2022-Metal-48567.json",35.069933,129.0839,"Metal",4,3,3.58397328881469
"2022-Metal-48721.json",35.07,129.08315,"Metal",4,3,3.58397328881469
"2022-Metal-49256.json",35.070067,129.083883,"Metal",4,3,3.58397328881469
"2022-Metal-49461.json",35.070033,129.082917,"Metal",4,3,3.58397328881469
"2022-Metal-49780.json",34.924367,128.038033,"Metal",4,7,3.63115942028986
"2022-Metal-50712.json",37.327167,129.26925,"Metal",4,5,3.4243842364532
"2022-Metal-51178.json",37.327317,129.269417,"Metal",4,5,3.4243842364532
"2022-Metal-51321.json",37.327383,129.269467,"Metal",4,5,3.4243842364532
"2022-Metal-51586.json",37.32685,129.2689,"Metal",4,5,3.4243842364532
"2022-Metal-51942.json",35.087033,129.077517,"Metal",4,3,3.58397328881469
"2022-Metal-52681.json",35.086983,129.07785,"Metal",4,3,3.58397328881469
"2022-Metal-52974.json",35.08725,129.0781,"Metal",4,3,3.58397328881469
"2022-Metal-53656.json",35.087067,129.07755,"Metal",4,3,3.58397328881469
"2022-Metal-54236.json",34.84875,128.72025,"Metal",4,8,3.27245762711864
"2022-Metal-54489.json",35.087033,129.077617,"Metal",4,3,3.58397328881469
"2022-Metal-54570.json",35.0872,129.077967,"Metal",4,3,3.58397328881469
"2022-Metal-57657.json",34.848733,128.720333,"Metal",4,8,3.27245762711864
"2022-Metal-57750.json",34.848717,128.7205,"Metal",4,8,3.27245762711864
"2022-Metal-57920.json",34.832833,128.71565,"Metal",4,8,3.27245762711864
"2022-Metal-58544.json",34.83305,128.715733,"Metal",4,8,3.27245762711864
"2022-Metal-59486.json",36.779317,126.12945,"Metal",4,12,3.59550561797753
"2022-Metal-59551.json",36.779233,126.129367,"Metal",4,12,3.59550561797753
"2022-Metal-59785.json",36.779383,126.129767,"Metal",4,12,3.59550561797753
"2022-Metal-59835.json",36.77935,126.12985,"Metal",4,12,3.59550561797753
"2022-Metal-59863.json",36.779517,126.130233,"Metal",4,12,3.59550561797753
"2022-Metal-59893.json",36.77945,126.130017,"Metal",4,12,3.59550561797753
"2022-Metal-59931.json",36.7794,126.130083,"Metal",4,12,3.59550561797753
"2022-Metal-59987.json",36.779417,126.13035,"Metal",4,12,3.59550561797753
"2022-Metal-60068.json",34.991417,128.458817,"Metal",4,10,3.72258953168044
"2022-Metal-60321.json",34.755317,128.0549,"Metal",4,7,3.63115942028986
"2022-Metal-60365.json",34.755383,128.054917,"Metal",4,7,3.63115942028986
"2022-Metal-60433.json",34.755417,128.054967,"Metal",4,7,3.63115942028986
"2022-Metal-61023.json",34.925767,128.037983,"Metal",4,7,3.63115942028986
"2022-Metal-61030.json",34.924967,128.037983,"Metal",4,7,3.63115942028986
"2022-Metal-61044.json",34.924933,128.037983,"Metal",4,7,3.63115942028986
"2022-Metal-61078.json",34.92505,128.037983,"Metal",4,7,3.63115942028986
"2022-Metal-61120.json",34.92515,128.037983,"Metal",4,7,3.63115942028986
"2022-Metal-61134.json",34.9253,128.03805,"Metal",4,7,3.63115942028986
"2022-Metal-61189.json",34.925233,128.037967,"Metal",4,7,3.63115942028986
"2022-Metal-61233.json",34.92575,128.03795,"Metal",4,7,3.63115942028986
"2022-Metal-61303.json",34.9249,128.037967,"Metal",4,7,3.63115942028986
"2022-Metal-61333.json",34.925017,128.03795,"Metal",4,7,3.63115942028986
"2022-Metal-61396.json",34.925283,128.038033,"Metal",4,7,3.63115942028986
"2022-Metal-61468.json",34.755333,128.054867,"Metal",4,7,3.63115942028986
"2022-Metal-61512.json",34.75535,128.0549,"Metal",4,7,3.63115942028986
"2022-Metal-61602.json",34.755383,128.054933,"Metal",4,7,3.63115942028986
"2022-Metal-66155.json",36.363067,126.45965,"Metal",4,12,3.59550561797753
"2022-Metal-66561.json",34.7553,128.054883,"Metal",4,7,3.63115942028986
"2022-Metal-66604.json",36.366367,126.455467,"Metal",4,12,3.59550561797753
"2022-Metal-66611.json",36.36515,126.4599,"Metal",4,12,3.59550561797753
"2022-Metal-66622.json",36.3627,126.460967,"Metal",4,12,3.59550561797753
"2022-Metal-66630.json",34.7871,126.392983,"Metal",4,4,3.875
"2022-Metal-66727.json",34.786983,126.3927,"Metal",4,4,3.875
"2022-Metal-66754.json",34.786783,126.392467,"Metal",4,4,3.875
"2022-Metal-66835.json",34.787133,126.392933,"Metal",4,4,3.875
"2022-Metal-66908.json",34.786933,126.392717,"Metal",4,4,3.875
"2022-Metal-67156.json",35.325517,129.284683,"Metal",4,9,3.47048611111111
"2022-Metal-67527.json",35.3256,129.284683,"Metal",4,9,3.47048611111111
"2022-Metal-67684.json",35.323967,129.28305,"Metal",4,9,3.47048611111111
"2022-Metal-68572.json",35.325733,129.28485,"Metal",4,9,3.47048611111111
"2022-Metal-68789.json",33.269924,126.659532,"Metal",4,6,3.33636363636364
"2022-Metal-69341.json",35.084433,129.079033,"Metal",4,3,3.58397328881469
"2022-Metal-69518.json",35.084333,129.0789,"Metal",4,3,3.58397328881469
"2022-Metal-69756.json",35.084067,129.078517,"Metal",4,3,3.58397328881469
"2022-Metal-70021.json",35.08415,129.078667,"Metal",4,3,3.58397328881469
